carrier,from_airport,to_airport,,long,lat,wac
US,Quonset State,KOQU,,-71.412139,41.597139,18
US,Humboldt Muni,KM53,BZN,-88.874947,35.802181,421
US,Gallatin Fld,KBZN,PSP,-111.152981,45.777464,4471
US,Palm Springs Intl,KPSP,AMA,-116.506694,33.829667,477
US,Rick Husband Amarillo Intl,KAMA,,-101.705931,35.219369,3607
US,Effingham Co Mem,K1H2,LNS,-88.533519,39.07045,587
US,Lancaster,KLNS,,-76.296097,40.121717,403
US,Sundance Airpark,KHSD,,-97.706156,35.60183,1193
US,Astoria Rgnl,KAST,,-123.878694,46.157972,15
US,Oak Grove Mcolf,13NC,FOD,-77.249678,35.033492,27
US,Fort Dodge Rgnl,KFOD,,-94.191842,42.5512,1157
US,Bison Muni,K6V5,,-102.467106,45.518597,2785
US,Franklin Co Rgnl,KN68,,-77.643333,39.973057,697
US,Chino,KCNO,,-117.636611,33.974694,652
US,Demopolis Muni,K7A2,,-87.954064,32.463819,113
US,Horace Williams,KIGX,,-79.065908,35.935006,512
US,Caledonia Co,K6B8,,-72.017978,44.569114,1188
US,Mackinac Island,KMCD,,-84.637344,45.864933,740
US,Artesia Muni,KATS,LEX,-104.467686,32.852528,3541
US,Blue Grass,KLEX,,-84.605889,38.0365,979
US,Prineville,KS39,,-120.903833,44.286994,3250
US,American Falls,KU01,,-112.825186,42.797318,4419
US,Goldstone Gts,00CA,,-116.888369,35.350525,3038
US,Teague Muni,K68F,,-96.309975,31.66128,525
US,Houston Co,KDKR,,-95.403831,31.306961,348
US,St George Island,KF47,,-84.916575,29.646048,3
US,Terry,K8U6,,-105.313111,46.777139,2283
US,Pineland Muni,KT24,,-93.981856,31.233522,260
US,Warner Springs Gliderport,CL35,,-116.674742,33.284481,2885
US,Magnolia Muni,KAGO,,-93.216969,33.228022,317
US,Walker Co Bevill Fld,KJFX,,-87.314167,33.901994,482
US,Springfield Robertson Co,KM91,,-86.920622,36.537183,707
US,Ormond Beach Muni,KOMN,,-81.113611,29.300556,29
US,Sutter Co,KO52,,-121.605361,39.123667,58
US,Menomonie Muni Score Field,KLUM,,-91.867867,44.892278,895
US,Lee Vining,KO24,BAD,-119.10654,37.958258,6802
US,Barksdale Afb,KBAD,,-93.662674,32.50182,166
US,Fort Collins Loveland Muni,KFNL,FOE,-105.011336,40.451828,5016
US,Forbes Fld,KFOE,,-95.663611,38.950944,1078
US,Virginia Highlands,KVJI,,-82.033333,36.687111,2087
US,Seven Springs,K7SP,,-79.321894,40.010047,2907
US,Anacortes,K74S,,-122.662394,48.498993,241
US,Collin Co Rgnl At Mc Kinney,KTKI,,-96.590528,33.177944,585
US,Leach,K1V8,,-106.038358,37.784722,7598
US,Smoky Bend,TA24,,-98.711436,31.475164,1320
US,Fleming Mason,KFGX,BMG,-83.743389,38.541806,913
US,Monroe Co,KBMG,,-86.616683,39.146022,846
US,Fulton Co,KRCR,,-86.181694,41.065556,790
US,Cotulla Lasalle Co,KCOT,,-99.220294,28.456694,474
US,Quanah Muni,KF01,,-99.759269,34.277083,1602
US,Tekamah Muni,KTQE,,-96.177944,41.763528,1027
US,Auburn Opelika Robert G Pitts,KAUO,,-85.434,32.615111,777
US,St Johns Industrial Air Park,KSJN,,-109.37875,34.518556,5736
US,Kimball Muni Robert E Arraj Fld,KIBM,,-103.677389,41.188056,4926
US,Vinton Co,K22I,,-82.441822,39.328125,958
US,Joseph Y Resnick,KN89,,-74.377375,41.727871,292
US,Pineville Muni,K2L0,,-92.443611,31.346111,100
US,Abbeville Chris Crusta Mem,K0R3,,-92.084152,29.975761,15
US,Starr Browning Airstrip,K8S0,,-113.114533,48.601361,4655
US,Anthony Muni,KANY,,-98.079647,37.158522,1340
US,Safford Rgnl,KSAD,,-109.63535,32.854786,3176
US,Robert Lee,K54F,,-100.540378,31.881811,1922
US,Miller Fld,KVTN,ILM,-100.547536,42.857822,2591
US,Wilmington Intl,KILM,,-77.902569,34.270615,32
US,Perry Co Muni,KTEL,,-86.690931,38.017697,659
US,Vaiden Fld,KA08,BRL,-87.385556,32.512356,225
US,Southeast Iowa Rgnl,KBRL,,-91.125506,40.783226,698
US,Mecklenburg Brunswick Rgnl,KAVC,,-78.054472,36.688278,442
US,Jasper Co Bell Fld,KJAS,,-94.034936,30.885708,213
US,Washington Muni,KAWG,,-91.673444,41.2761,754
US,Grayling Aaf,KGOV,BTR,-84.728864,44.680319,1158
US,Baton Rouge Metro Ryan Fld,KBTR,,-91.149639,30.533167,70
US,William P Gwinn,06FA,,-80.328939,26.908392,28
US,Leona Ranch,75TX,,-100.367025,29.500231,1720
US,Dixie Valley,NV30,,-117.827625,39.966581,3443
US,Taylor Co,KMDZ,SLI,-90.303339,45.100989,1470
US,Los Alamitos Aaf,KSLI,,-118.052008,33.790017,35
US,Tullahoma Rgnl Wm Northern Fld,KTHA,,-86.246361,35.380092,1082
US,Princeton Muni,KPNN,,-67.564389,45.200667,266
US,Willow Point,AL71,,-85.980519,32.803739,551
US,Steele Muni,KM12,BGM,-89.859531,36.095903,258
US,Greater Binghamton Edwin A Link Fld,KBGM,,-75.979839,42.208689,1636
US,Benger Air Park,KX54,,-102.69188,34.654232,4003
US,Hallock Muni,KHCO,NMM,-96.943003,48.752731,819
US,Meridian Nas,KNMM,,-88.555557,32.552083,317
US,Payson,KPAN,,-111.339256,34.256836,5157
US,Inductotherm,3NJ6,,-74.842942,40.015111,65
US,Orange Grove Nalf,KNOG,,-98.051666,27.901131,257
US,Hawkinsville Pulaski Co,K51A,,-83.438503,32.283497,270
US,St Elmo,K2R5,,-88.275125,30.501908,133
US,Hardwick Fld,KHDI,,-84.832443,35.220074,874
US,Ryan Fld,KRYN,,-111.174578,32.142217,2417
US,Tracy Muni,KTCY,TYR,-121.441539,37.688956,193
US,Tyler Pounds Rgnl,KTYR,,-95.402386,32.354139,544
US,Monte Vista Muni,KMVI,,-106.048139,37.527306,7611
US,Bishop Fld,68TS,,-96.287758,32.875125,550
US,Little Falls Morrison Co,KLXL,,-94.347408,45.949664,1122
US,Sidney Muni Lloyd W Carr Fld,KSNY,,-102.985278,41.101333,4313
US,Romeo State,KD98,,-82.975031,42.796092,745
US,W H Bud Barron,KDBN,,-82.985278,32.564417,309
US,Green Lake Ranch,69TX,,-96.854431,28.583608,50
US,Olla,KL47,,-92.217914,31.895443,130
US,Louisa Co Freeman Fld,KLKU,BWI,-77.970139,38.009833,493
US,Baltimore Washington Intl,KBWI,,-76.668333,39.175361,146
US,Hobart Muni,KHBR,,-99.051353,34.991308,1564
US,Ada Muni,KADH,LNY,-96.671278,34.804342,1016
US,Lanai,PHNY,,-156.951419,20.785611,1308
US,Harris River Ranch,9CA7,,-119.435961,36.767172,450
US,Goshute,UT65,,-113.977086,39.997994,5460
US,Goldsboro Wayne Muni,KGWW,,-77.964933,35.460556,134
US,John H Hooks Jr Memorial,KM79,,-91.770314,32.485294,83
US,Cluck Ranch,K2E3,,-101.694417,36.177222,3423
US,Jackson Co,KI18,,-81.819472,38.929778,758
US,Baxley Muni,KBHC,,-82.393778,31.713833,201
US,Hacienda Sur Luna,NM78,,-107.645581,31.877878,4150
US,Flying V,K0J9,,-97.354211,40.867833,1585
US,Logan Co,K6L4,,-81.915897,37.855678,1667
US,Johnson City Stolport,K0A4,,-82.309025,36.363717,1550
US,Sabetha Muni,KK83,SBA,-95.779434,39.904167,1330
US,Santa Barbara Muni,KSBA,,-119.840372,34.426211,10
US,Hermiston Muni,KHRI,,-119.259167,45.828222,644
US,Sky Ranch At Carefree,18AZ,AFE,-111.897925,33.818094,2568
US,Kake,PAFE,,-133.910261,56.961364,172
US,Iron Mountain Pumping Plant,72CL,,-115.11916,34.134167,890
US,Curtis Fld,KBBD,NFG,-99.323928,31.179278,1827
US,Camp Pendleton Mcas,KNFG,,-117.355147,33.30125,78
US,Rigby Jefferson Co,KU56,,-111.92858,43.644356,4845
US,Harriman And West,KAQW,AEX,-73.170383,42.695914,654
US,Alexandria Intl,KAEX,,-92.549833,31.3274,89
US,Tishomingo Co,K01M,GGW,-88.201111,34.491667,578
US,Wokal Fld Glasgow Intl,KGGW,,-106.614722,48.2125,2296
US,Provo Muni,KPVU,,-111.723361,40.219194,4497
US,Tunica Muni,KUTA,,-90.347222,34.683053,194
US,Navajo Lake,K1V0,,-107.651444,36.808338,6475
US,Smith Cntr Muni,KK82,,-98.793444,39.761056,1799
US,Ebensburg,K9G8,,-78.775244,40.461211,2099
US,Cuthbert Randolph,K25J,,-84.824922,31.700167,457
US,H And F Properties,8TE4,,-99.758108,28.814975,640
US,Roy Wilcox,K5R1,HSV,-88.194453,31.451832,165
US,Huntsville Intl Carl T Jones Fld,KHSV,,-86.775056,34.637194,629
US,Madill Muni,K1F4,,-96.812031,34.1404,890
US,Richard Arthur Fld,KM95,,-87.815222,33.709111,357
US,Beaver Co,KBVI,,-80.391425,40.772481,1253
US,Cozad Muni,KCZD,,-100.004222,40.869111,2502
US,Odell Williamson Muni,K60J,,-78.436672,33.908506,32
US,Condron Aaf,KWSD,CDB,-106.40277,32.341484,3934
US,Cold Bay,PACD,,-162.725436,55.206061,96
US,Plymouth Muni,KC65,TUL,-86.300506,41.365133,800
US,Tulsa Intl,KTUL,,-95.888111,36.198389,677
US,Riverview,K08C,SIT,-85.805036,42.935858,603
US,Sitka Rocky Gutierrez,PASI,,-135.361611,57.047138,21
US,West Houston,KIWS,,-95.672611,29.818194,111
US,Culberson Co,KVHN,,-104.783806,31.057844,3957
US,Richmond Muni,KRID,,-84.842819,39.757217,1140
US,Modisett,K9V5,,-102.444894,42.737486,3761
US,Crandon Muni,KY55,ISP,-88.933447,45.516631,1646
US,Long Island Mac Arthur,KISP,,-73.100222,40.79525,99
US,Bluffton,K5G7,,-83.868639,40.885444,851
US,Mid Way Rgnl,KJWY,,-96.912411,32.456097,713
US,Logan Co,KAAA,,-89.335028,40.158694,597
US,Livingston Muni,K8A3,,-85.311572,36.412119,1372
US,Kendallville Muni,KC62,MSP,-85.260808,41.472717,1005
US,Minneapolis St Paul Intl,KMSP,,-93.221767,44.881956,841
US,Richland Muni,KMO1,,-92.408506,37.875038,1110
US,Lake City Muni,KLCQ,,-82.576881,30.182044,201
US,Double D Ranch,XS73,,-97.288325,29.873558,520
US,Dos Arroyos Ranch,XS20,,-99.297825,30.154092,2058
US,Statesville Rgnl,KSVH,,-80.953889,35.765278,968
US,Ashland Rgnl,KDWU,ILG,-82.737999,38.5545,546
US,New Castle,KILG,,-75.606528,39.678722,79
US,Talkeetna,PTKA,,-150.093694,62.320499,358
US,Stockmar,20GA,,-84.884664,33.756497,1110
US,Nevada Muni,KNVD,,-94.304863,37.852066,892
US,Wautoma Muni,KY50,,-89.304486,44.041625,859
US,Athens Muni,KF44,,-95.828353,32.163847,444
US,Beach,K20U,,-103.982053,46.925167,2756
US,Blackwell Land Company Inc,36CN,,-120.00931,35.636353,760
US,Tampa North Aero Park,KX39,,-82.374547,28.221281,68
US,James H Easom Fld,KM23,SDP,-89.135892,32.311811,369
US,Sand Point,PASD,,-160.522667,55.315042,21
US,Carlisle,KN94,PLB,-77.174275,40.187914,510
US,Clinton Co,KPLB,,-73.524521,44.687519,371
US,Jones Mem,K3F7,,-96.421856,35.806853,851
US,Prentice,K5N2,,-90.279317,45.543019,1578
US,Blue Ridge,KMTV,DUT,-80.018333,36.63075,941
US,Unalaska,PADU,,-166.5435,53.900139,22
US,Mackall Aaf,KHFF,,-79.497542,35.036547,376
US,Caldwell Muni,KRWV,,-96.704086,30.515475,391
US,Southland Fld,KL75,,-93.376111,30.131389,11
US,Comanche Co City,KMKN,,-98.600325,31.916813,1388
US,Park River W C Skjerven Field,KY37,,-97.780772,48.393967,1103
US,Hawkins Co,KRVN,,-82.885036,36.457581,1255
US,Logan Cache,KLGU,,-111.851583,41.791222,4457
US,Mondell Fld,KECS,,-104.317917,43.88545,4174
US,Blackwell Tonkawa Muni,K4O3,,-97.3496,36.745117,1029
US,Newport Muni,KONP,,-124.057917,44.580361,160
US,Oakdale,KO27,,-120.800208,37.756344,234
US,Mission Sioux,K0V6,RMG,-100.628194,43.306947,2605
US,Richard B Russell,KRMG,,-85.158014,34.350601,644
US,Morgan Co,KI71,,-81.803189,39.654239,1000
US,Turner Co,K75J,,-83.632111,31.685458,389
US,Ithaca Tompkins Rgnl,KITH,,-76.458444,42.491028,1099
US,Ozark Franklin Co,K7M5,,-93.839308,35.510696,648
US,Lisbon Muni,K6L3,,-97.727322,46.446636,1240
US,Tipton Muni,K1O8,MSY,-99.171333,34.458625,1248
US,Louis Armstrong New Orleans Intl,KMSY,,-90.258028,29.993389,4
US,Souther Fld,KACJ,,-84.188847,32.1108,471
US,Taylor Co,KAAS,,-85.309417,37.358278,921
US,Fort Morgan Muni,KFMM,PWM,-103.803778,40.333639,4569
US,Portland Intl Jetport,KPWM,,-70.309281,43.646161,77
US,Summit,KEVY,OKC,-75.720444,39.520389,70
US,Will Rogers World,KOKC,,-97.600733,35.393089,1295
US,Dr C P Savage Sr,K53A,ALB,-84.007472,32.302,337
US,Albany Intl,KALB,,-73.801692,42.748267,285
US,Grand Prairie Muni,KGPM,,-97.046917,32.698778,588
US,Columbia,KF86,MRB,-92.05291,32.122379,66
US,Eastern Wv Rgnl Shepherd Fld,KMRB,,-77.984581,39.401932,557
US,Waycross Ware Co,KAYS,,-82.395492,31.249078,142
US,Seminole Spraying Svc,39TE,,-102.738247,32.718161,3372
US,Ross Co,KRZT,,-83.023061,39.440422,725
US,Gibson Co,KTGC,RDM,-88.848939,35.932456,359
US,Roberts Fld,KRDM,,-121.149964,44.254066,3077
US,Martindale Ahp,KMDA,,-98.377792,29.431344,674
US,Wellsville Muni Tarantine Fld,KELZ,,-77.989972,42.109528,2124
US,Redwood Falls Muni,KRWF,,-95.082256,44.547203,1023
US,Eagle Grove Muni,KEAG,VDZ,-93.916115,42.709805,1133
US,Valdez Pioneer Fld,PAVD,,-146.248342,61.133949,118
US,Downey,KU58,,-112.109128,42.426308,4906
US,Ocean Reef Club,07FA,LFI,-80.274775,25.325394,8
US,Langley Afb,KLFI,,-76.360547,37.082881,11
US,Eureka Muni,K13K,,-96.291697,37.851583,1206
US,Palestine Muni,KPSN,,-95.706306,31.779694,423
US,Smith Fld,KSLG,,-94.489992,36.191856,1193
US,Monett Muni,KM58,,-94.012758,36.906217,1315
US,Iron Mountain Ranch,5TE5,,-103.236564,30.27389,4313
US,Conrad,KS01,,-111.976472,48.16864,3545
US,Foley Muni,K5R4,,-87.700819,30.427697,74
US,Gettysburg Arpt And Travel Center,KW05,,-77.274153,39.840928,590
US,Mammoth Yosemite,KMMH,,-118.837772,37.62405,7128
US,Kugel Strong,03CO,SNA,-104.744444,40.2125,4950
US,John Wayne Arpt Orange Co,KSNA,,-117.868222,33.675667,56
US,Montague Yreka Rohrer Field,K1O5,,-122.545578,41.730419,2527
US,Clovis Muni,KCVN,RDD,-103.079278,34.425139,4216
US,Redding Muni,KRDD,,-122.293389,40.509,504
US,Harris Co,KPIM,,-84.882444,32.840694,902
US,Poplar,K42S,,-105.182192,48.115958,2005
US,Cook Co,K15J,,-83.453333,31.137778,236
US,Raton Muni Crews Fld,KRTN,,-104.502183,36.741528,6352
US,Archer City Muni,KT39,,-98.618669,33.582325,1065
US,Denton Muni,KDTO,,-97.197978,33.200722,642
US,Yoakum Muni,KT85,,-97.138417,29.313167,365
US,Skagway,PSGY,,-135.315664,59.46006,44
US,Gilmer Co,K49A,,-84.524928,34.627865,1486
US,Folsom Fld,K3A1,CBM,-86.858039,34.268703,969
US,Columbus Afb,KCBM,,-88.443833,33.643833,219
US,Kendall Tamiami Executive,KTMB,NTU,-80.432777,25.647889,8
US,Oceana Nas,KNTU,,-76.033542,36.820703,22
US,Manila,K40U,GUS,-109.67848,40.986069,6175
US,Grissom Arb,KGUS,,-86.152119,40.648094,812
US,Page Muni,KPGA,,-111.448361,36.926083,4313
US,False River Rgnl,KHZR,NHZ,-91.478669,30.718323,39
US,Brunswick Nas,KNHZ,,-69.938614,43.892223,75
US,Ames Muni,KAMW,,-93.621822,41.992044,955
US,Pittsfield Penstone Muni,KPPQ,,-90.778431,39.638856,710
US,Wickenburg Muni,KE25,,-112.79852,33.968918,2386
US,Clinton Rgnl,KCLK,,-98.932689,35.538256,1615
US,Piney Pinecreek Border,K48Y,,-95.982582,48.999611,1078
US,Malad City,KMLD,,-112.296633,42.166586,4503
US,Benton Co,K0M4,,-88.123337,36.011112,468
US,Monroe Rgnl,KEQY,CPR,-80.620233,35.018844,679
US,Natrona Co Intl,KCPR,,-106.464417,42.908,5347
US,Dunnellon Marion Co Park Of Commerce,KX35,VPS,-82.376583,29.061778,65
US,Eglin Afb,KVPS,,-86.5254,30.48325,87
US,Rancho Del Cielo,XS44,,-104.212417,31.015278,4408
US,Pella Muni,KPEA,,-92.945883,41.400067,885
US,Olivia Rgnl,KOVL,,-95.032778,44.778572,1076
US,Kizer Fld,K4F7,,-93.362167,33.803889,319
US,Animas Air Park,K00C,,-107.869194,37.203178,6684
US,Lincoln Rgnl Karl Harder Fld,KLHM,,-121.351333,38.909167,121
US,Craig Fld,KSEM,,-86.987803,32.343947,166
US,Atlantic Mcolf,12NC,EYW,-76.35,34.883333,20
US,Key West Intl,KEYW,,-81.759556,24.556111,3
US,Airlake,KLVN,,-93.228097,44.627858,960
US,Southern Seaplane,65LA,CLT,-90.022224,29.866112,0
US,Charlotte Douglas Intl,KCLT,,-80.943139,35.214,748
US,Clarksville Muni,KH35,,-93.427155,35.470695,481
US,Pageland,KPYG,,-80.345194,34.742139,575
US,Hebron Muni,KHJH,LAS,-97.586972,40.15225,1466
US,Mc Carran Intl,KLAS,,-115.15225,36.080056,2141
US,Ashland Lineville,K26A,PIH,-85.804128,33.287614,1065
US,Pocatello Rgnl,KPIH,,-112.595917,42.909806,4452
US,Dillon Co,KDLC,,-79.368583,34.449056,133
US,Joe Williams Nolf,KNJW,,-88.831719,32.796244,540
US,Devils Lake Muni,KDVL,CMI,-98.908778,48.114244,1455
US,Univ Of Illinois Willard,KCMI,,-88.278056,40.03925,754
US,Lamar Co,KM55,,-88.115475,33.846719,463
US,Enterprise Muni,KEDN,,-85.899861,31.299722,364
US,Currituck Co,KONX,MCO,-76.016303,36.398931,16
US,Orlando Intl,KMCO,,-81.308994,28.429394,96
US,Dallas Executive,KRBD,FLO,-96.868195,32.680861,660
US,Florence Rgnl,KFLO,,-79.723889,34.185361,146
US,Concord Muni,KCON,,-71.502286,43.202733,346
US,Springfield Muni,K8V7,,-102.618,37.458722,4390
US,Medford Muni,KO53,,-97.748997,36.790583,1092
US,Dutton,K5U1,,-111.698322,47.847181,3699
US,Gonzales Muni,KT20,GTF,-97.461381,29.528014,354
US,Great Falls Intl,KGTF,,-111.370689,47.482,3677
US,Rome State,KREO,,-117.88543,42.57766,4053
US,West Plains Muni,KUNO,,-91.902675,36.878425,1228
US,El Rico,68CL,,-119.646792,36.045786,181
US,Wagner Braxdale,2TE8,,-99.798664,28.678314,570
US,Coffey Co,KUKL,,-95.724958,38.302486,1173
US,Iowa City Muni,KIOW,,-91.546503,41.639244,668
US,Rough River State Park,K2I3,,-86.506925,37.609778,577
US,Jefferson Co Intl,K0S9,,-122.810644,48.053808,108
US,Malden Muni,KMAW,,-89.992203,36.600558,295
US,Cushing Muni,KCUH,,-96.773053,35.949924,916
US,Hicks,KT67,,-97.411686,32.931236,855
US,Madison Muni,KMDS,,-97.085933,44.015972,1717
US,Donalsonville Muni,K17J,YNG,-84.877611,31.006944,147
US,Youngstown Warren Rgnl,KYNG,,-80.679097,41.260736,1196
US,Cliff Hatfield Mem,KCLR,,-115.521333,33.1315,-182
US,Blake Fld,KAJZ,,-108.063611,38.786417,5193
US,Tower Muni,K12D,,-92.291667,47.818333,1369
US,San Marcos Muni,KHYI,AZO,-97.863006,29.892747,597
US,Kalamazoo Battle Creek Intl,KAZO,,-85.552058,42.234875,874
US,Industrial Airpark,NM83,HVN,-103.208822,32.766781,3707
US,Tweed New Haven,KHVN,,-72.886806,41.26375,14
US,Waldron Fld Nolf,KNWL,FBK,-97.312225,27.635,25
US,Ladd Aaf,PAFB,,-147.614444,64.8375,454
US,Noble Co,KI10,MMV,-81.536325,39.800972,879
US,Mc Minnville Muni,KMMV,,-123.135944,45.194444,163
US,Reid Hillview Of Santa Clara Co,KRHV,,-121.81873,37.332932,135
US,Hesler Noble Fld,KLUL,,-89.172226,31.672552,238
US,Huntsville Muni,KUTS,,-95.587167,30.746887,363
US,Bolton Fld,KTZR,,-83.136908,39.901167,905
US,Peabody Bedard Fld,38AZ,WRB,-110.41792,36.471664,6564
US,Robins Afb,KWRB,,-83.59185,32.640144,294
US,Old Bridge,K3N6,HYA,-74.346786,40.329886,87
US,Barnstable Muni Boardman Polando Fld,KHYA,,-70.280356,41.669336,55
UV,Bobo Dioulasso,DFOO,,-4.330969,11.160056,1511
UV,Ouagadougou,DFFD,,-1.512417,12.353194,1037
UY,Carrasco Intl,SUMU,,-56.030806,-34.838417,105
UY,Capitan Corbeta C A Curbelo Intl,SULS,,-55.094278,-34.855139,95
UY,Nueva Hesperides Intl,SUSO,,-57.985294,-31.438481,187
UY,Santa Bernardina Intl,SUDU,,-56.499172,-33.358867,305
UY,Angel S Adami,SUAA,,-56.264703,-34.789208,174
UZ,Tashkent Vostochny,UT63,,69.391439,41.312672,1574
UZ,Namangan,UT64,,71.556742,40.984578,1555
UZ,Nukus,UT1K,,59.623256,42.488411,246
UZ,Chirchik,UA66,,69.575397,41.516803,2296
UZ,Bukhara,UTSB,,64.483333,39.775,751
UZ,Urgench,UTNU,,60.641708,41.584272,320
UZ,Uchkuduk,UT1L,,63.449253,42.083108,416
UZ,Kakaydy,UT1M,,67.517597,37.624322,1207
UZ,Karshi South,UT1N,,65.774725,38.801853,1194
UZ,Beleuli North,UT1O,,57.547833,44.054119,413
UZ,Andizhan,UT71,,72.294019,40.727739,1515
UZ,Karshi Khanabad,UTSL,,65.921464,38.833636,1365
UZ,Sariasiya,UT72,,67.94515,38.410561,1949
UZ,Maymanak,UT73,,65.165297,39.137786,1047
UZ,Kagan South,UT1P,,64.550403,39.689411,689
UZ,Pakhtakor,UT1Q,,67.910806,40.2527,1023
UZ,Sugraly,UT76,,64.233247,41.613925,1396
UZ,Kungrad,UT77,,58.884178,43.082992,180
UZ,Turtkul,UT78,,60.966644,41.574969,305
UZ,Muynak,UT1R,,59.030867,43.755206,177
UZ,Fergana,UT1S,,71.745022,40.358761,1980
UZ,Yuzhny,UTTT,,69.281186,41.257861,1417
UZ,Termez,UTST,,67.31,37.286667,1027
UZ,Samarkand,UTSS,,66.983829,39.700547,2224
VC,J F Mitchell,TVSB,,-61.262033,12.988444,15
VC,E T Joshua,TVSV,,-61.210861,13.144306,66
VC,Mustique,TVSM,,-61.180161,12.887947,8
VC,Canouan,TVSC,,-61.342431,12.699042,11
VE,Las Flores,SVLM,,-62.901081,9.496742,118
VE,San Diego De Cabrutica,SV02,,-65.015544,8.404431,492
VE,Valle De La Pascua,SVVP,,-65.993583,9.222028,410
VE,El Libertador Ab,SVBL,,-67.557319,10.183375,1450
VE,Barinas,SVBI,,-70.220825,8.619575,666
VE,Encontrados,SVEN,,-72.247972,9.037769,66
VE,Santa Rosa De Guanare,SVQU,,-69.722225,8.749131,427
VE,La Gran China,SVGC,,-72.486789,9.777078,138
VE,El Cubo,SVCG,,-72.536589,8.756389,98
VE,La Fria,SVLF,,-72.271028,8.239167,323
VE,El Palmar,SVEP,,-67.444206,10.197592,1555
VE,Antonio Jose De Sucre,SVCU,,-64.130472,10.450333,25
VE,Calabozo,SVCL,,-67.417094,8.924656,328
VE,Capitan Manuel Rios Guarico Airbase,SVCZ,,-66.922989,9.372167,525
VE,Canaima,SVCN,,-62.854433,6.231989,1450
VE,La Trinidad De Arichuna,SVTK,,-69.789139,7.108361,328
VE,Morichal,SVNX,,-63.094983,8.828153,272
VE,Ciudad Piar,SVDW,,-63.270228,7.492758,879
VE,Anaco,SVAN,,-64.470725,9.430225,721
VE,Luepa,SVPP,,-61.440356,5.791411,4251
VE,El Guayabo,SVEB,,-72.334761,8.676122,79
VE,General Bartolome Salom Intl,SVPC,,-68.073025,10.4805,32
VE,Bachaquero,SVBQ,,-71.083728,10.0015,43
VE,Maturin,SVMT,,-63.1534,9.749067,224
VE,San Tome,SVST,,-64.151083,8.945147,837
VE,Uverito,SV73,,-62.625356,8.670319,300
VE,Oro Negro,SVON,,-71.322528,10.330069,164
VE,Ciudad Bolivar,SVCB,,-63.537353,8.121898,197
VE,Carora,SVCO,,-70.065214,10.175603,1437
VE,Sabaneta,SVOE,,-69.913839,8.744139,530
VE,Apruna,SVCE,,-65.280653,9.350306,203
VE,Aricuaisa,SV74,,-72.788008,9.581872,165
VE,El Manteco,SVET,,-62.532417,7.350425,794
VE,Alberto Carnevalli,SVMD,,-71.161186,8.582294,5007
VE,General Jose Francisco Bermudez,SVCP,,-63.261681,10.660014,33
VE,Casique Aramare,SVPA,,-67.606103,5.619992,245
VE,Oritupano,SVOK,,-63.444675,9.061486,485
VE,Machiques North,SV75,,-72.554817,10.088322,361
VE,Oswaldo Guevara Mujica,SVAC,,-69.237536,9.553422,741
VE,Simon Bolivar Intl,SVMI,,-66.990583,10.603117,235
VE,Santa Barbara De Barinas,SVSB,,-71.165717,7.803514,590
VE,Los Andes,SVAX,,-72.583017,10.000322,394
VE,San Carlos,SVCJ,,-68.574656,9.647722,512
VE,Metropolitano,SVMP,,-66.787825,10.133169,574
VE,Guanare,SVGU,,-69.75515,9.026944,606
VE,Hacienda Rio Yaza,SVRX,,-72.547256,9.843472,229
VE,Mata De Juajua,SVAJ,,-65.886706,8.818683,394
VE,Puerto Cumarebo,SVRB,,-69.314761,11.512439,39
VE,El Dorado,SVED,,-61.639219,6.715438,318
VE,Santa Barbara De Monagas,SVOF,,-63.625322,9.702264,803
VE,Upata,SVUP,,-62.328786,7.979106,1056
VE,San Antonio Del Tachira,SVSA,,-72.439742,7.840831,1312
VE,Santa Barbara Del Zulia,SVSZ,,-71.943014,8.974425,32
VE,Barquisimeto Intl,SVBM,,-69.358619,10.042747,2042
VE,Tucupita,SVTC,,-62.094175,9.088994,105
VE,Higuerote,SVHG,,-66.092758,10.462453,10
VE,Mayor Buenaventura Vivas,SVSO,,-72.035125,7.565111,1083
VE,San Fernando De Apure,SVSR,,-67.444025,7.883317,154
